iter	Passed	Remaining
235	8703	20800
236	8738	20758
237	8778	20728
238	8817	20697
239	8850	20651
240	8887	20614
241	8928	20587
242	8965	20551
243	9001	20512
244	9037	20471
245	9073	20433
246	9105	20384
247	9143	20352
248	9180	20314
249	9216	20276
250	9252	20238
251	9292	20207
252	9331	20174
253	9366	20135
254	9404	20100
255	9442	20065
256	9480	20029
257	9515	19990
258	9553	19955
259	9593	19924
260	9629	19887
261	9666	19848
262	9706	19817
263	9742	19779
264	9781	19746
265	9822	19719
266	9857	19678
267	9893	19639
268	9928	19597
269	9969	19569
270	10013	19547
271	10052	19514
272	10088	19475
273	10125	19437
274	10161	19399
275	10198	19363
276	10236	19326
277	10272	19287
278	10312	19256
279	10346	19215
280	10383	19178
281	10421	19143
282	10457	19104
283	10494	19067
284	10532	19031
285	10567	18992
286	10606	18958
287	10643	18920
288	10677	18878
289	10715	18845
290	10749	18802
291	10787	18767
292	10829	18739
293	10864	18698
294	10899	18658
295	10933	18617
296	10970	18579
297	11004	18538
298	11045	18508
299	11079	18466
300	11114	18426
301	11150	18387
302	11185	18347
303	11222	18310
304	11261	18277
305	11301	18244
306	11337	18206
307	11375	18171
308	11410	18130
309	11444	18089
310	11479	18050
311	11515	18012
312	11555	17979
313	11592	17942
314	11644	17928
315	11691	17907
316	11739	17887
317	11793	17875
318	11837	17848
319	11878	17817
320	11920	17787
321	11960	17754
322	11998	17719
323	12047	17698
324	12093	17675
325	12135	17644
326	12175	17612
327	12216	17579
328	12251	17539
329	12288	17502
330	12322	17460
331	12359	17422
332	12395	17384
333	12433	17346
334	12471	17311
335	12521	17291
336	12564	17262
337	12607	17232
338	12653	17207
339	12697	17179
340	12736	17143
341	12776	17109
342	12816	17075
343	12852	17037
344	12893	17004
345	12934	16972
346	12978	16942
347	13016	16906
348	13054	16869
349	13096	16837
350	13135	16802
351	13176	16769
352	13215	16734
353	13259	16704
354	13299	16671
355	13344	16642
356	13381	16604
357	13420	16569
358	13462	16537
359	13501	16501
360	13544	16471
361	13582	16433
362	13621	16398
363	13658	16360
364	13708	16338
365	13756	16312
366	13798	16280
367	13840	16247
368	13879	16211
369	13921	16178
370	13959	16142
371	14002	16110
372	14037	16070
373	14078	16036
374	14122	16004
375	14166	15974
376	14206	15939
377	14252	15911
378	14304	15889
379	14356	15867
380	14400	15837
381	14445	15806
382	14490	15777
383	14533	15744
384	14575	15711
385	14614	15674
386	14652	15637
387	14695	15604
388	14735	15569
389	14781	15539
390	14821	15503
391	14861	15468
392	14900	15431
393	14943	15398
394	14988	15368
395	15029	15332
396	15067	15294
397	15109	15261
398	15151	15227
399	15192	15192
400	15232	15156
401	15276	15124
402	15315	15087
403	15358	15054
404	15398	15018
405	15440	14984
406	15481	14948
407	15528	14919
408	15567	14882
409	15608	14846
410	15647	14809
411	15683	14769
412	15718	14728
413	15768	14701
414	15825	14681
415	15870	14650
416	15916	14618
417	15961	14586
418	16001	14550
419	16037	14510
420	16075	14472
421	16112	14432
422	16154	14397
423	16190	14357
424	16231	14321
425	16269	14283
426	16309	14247
427	16349	14210
428	16387	14171
429	16424	14132
430	16458	14091
431	16495	14052
432	16531	14011
433	16569	13973
434	16607	13934
435	16648	13899
436	16683	13858
437	16720	13819
438	16759	13781
439	16797	13743
440	16833	13703
441	16868	13663
442	16905	13623
443	16942	13584
444	16982	13547
445	17022	13511
446	17070	13480
447	17117	13449
448	17161	13416
449	17205	13381
450	17251	13349
451	17291	13312
452	17331	13275
453	17366	13235
454	17404	13196
455	17441	13157
456	17479	13118
457	17515	13079
458	17551	13039
459	17588	13000
460	17625	12961
461	17668	12926
462	17708	12889
463	17747	12851
464	17781	12810
465	17818	12771
466	17855	12732
467	17894	12694
468	17930	12654
469	17965	12614
470	18006	12577
471	18043	12538
472	18080	12499
473	18117	12460
474	18155	12421
475	18193	12383
476	18231	12345
477	18270	12308
478	18308	12269
479	18345	12230
480	18383	12192
481	18419	12152
482	18457	12114
483	18494	12074
484	18528	12033
485	18566	11995
486	18603	11956
487	18651	11924
488	18696	11890
489	18751	11863
490	18793	11827
491	18841	11794
492	18888	11762
493	18925	11723
494	18966	11686
495	19001	11645
496	19038	11607
497	19075	11567
498	19107	11525
499	19147	11488
500	19184	11449
501	19230	11415
502	19266	11376
503	19309	11340
504	19346	11301
505	19381	11261
506	19416	11220
507	19453	11181
508	19496	11146
509	19532	11106
510	19569	11067
511	19610	11030
512	19647	10991
513	19681	10951
514	19718	10912
515	19761	10876
516	19797	10836
517	19835	10798
518	19874	10760
519	19909	10720
520	19944	10680
521	19981	10641
522	20020	10603
523	20059	10565
524	20093	10525
525	20130	10486
526	20164	10445
527	20202	10407
528	20239	10368
529	20276	10329
530	20314	10290
531	20349	10251
532	20387	10212
533	20426	10174
534	20463	10135
535	20502	10098
536	20539	10059
537	20576	10020
538	20614	9982
539	20649	9942
540	20684	9902
541	20723	9864
542	20761	9826
543	20798	9787
544	20835	9748
545	20871	9709
546	20906	9669
547	20942	9630
548	20978	9591
549	21014	9552
550	21053	9514
551	21090	9475
552	21128	9437
553	21165	9398
554	21204	9360
555	21249	9325
556	21284	9285
557	21326	9249
558	21371	9213
559	21412	9176
560	21449	9138
561	21492	9101
562	21534	9065
563	21577	9028
564	21630	8996
565	21670	8959
566	21713	8922
567	21750	8884
568	21794	8848
569	21834	8810
570	21879	8774
571	21917	8736
572	21961	8700
573	22001	8662
574	22054	8630
575	22103	8595
576	22148	8559
577	22196	8525
578	22243	8490
579	22289	8454
580	22330	8417
581	22376	8381
582	22415	8343
583	22464	8308
584	22507	8271
585	22550	8235
586	22591	8197
587	22635	8161
588	22679	8124
589	22728	8089
590	22774	8053
591	22818	8017
592	22857	7979
593	22902	7942
594	22944	7905
595	22986	7867
596	23027	7830
597	23069	7792
598	23111	7755
599	23152	7717
600	23197	7680
601	23237	7642
602	23278	7605
603	23326	7569
604	23371	7532
605	23412	7495
606	23459	7459
607	23500	7421
608	23544	7384
609	23584	7346
610	23626	7308
611	23664	7269
612	23710	7233
613	23751	7195
614	23793	7157
615	23832	7118
616	23875	7081
617	23918	7044
618	23962	7006
619	24051	6982
620	24096	6945
621	24142	6908
622	24183	6870
623	24226	6833
624	24269	6795
625	24308	6756
626	24350	6718
627	24391	6680
628	24437	6643
629	24489	6608
630	24542	6573
631	24593	6537
632	24641	6501
633	24691	6464
634	24735	6427
635	24779	6389
636	24821	6351
637	24861	6312
638	24901	6274
639	24943	6235
640	24984	6197
641	25029	6159
642	25072	6121
643	25117	6084
644	25159	6046
645	25202	6007
646	25246	5970
647	25285	5931
648	25325	5892
649	25369	5854
650	25410	5816
651	25452	5777
652	25495	5739
653	25537	5700
654	25581	5663
655	25627	5625
656	25684	5590
657	25732	5553
658	25783	5516
659	25837	5480
660	25892	5444
661	25938	5407
662	25985	5369
663	26029	5331
664	26075	5293
665	26126	5256
666	26172	5218
667	26215	5180
668	26251	5140
669	26289	5100
670	26323	5060
671	26361	5021
672	26397	4981
673	26431	4941
674	26472	4902
675	26506	4862
676	26540	4822
677	26576	4782
678	26621	4743
679	26657	4704
680	26699	4665
681	26746	4627
682	26786	4588
683	26822	4548
684	26860	4509
685	26898	4469
686	26934	4430
687	26970	4390
688	27003	4350
689	27039	4310
690	27076	4271
691	27114	4231
692	27151	4192
693	27191	4153
694	27227	4113
695	27262	4073
696	27299	4034
697	27333	3994
698	27370	3954
699	27408	3915
700	27443	3875
701	27482	3836
702	27518	3797
703	27555	3757
704	27589	3717
705	27630	3678
706	27667	3639
707	27706	3600
708	27743	3560
709	27779	3521
710	27814	3481
711	27851	3442
712	27891	3403
713	27929	3364
714	27968	3324
715	28010	3286
716	28050	3247
717	28084	3207
718	28124	3168
719	28161	3129
720	28201	3090
721	28239	3050
722	28279	3011
723	28328	2973
724	28371	2934
725	28407	2895
726	28443	2856
727	28479	2816
728	28516	2777
729	28554	2738
730	28589	2698
731	28624	2659
732	28660	2619
733	28699	2580
734	28738	2541
735	28772	2501
736	28809	2462
737	28847	2423
738	28886	2384
739	28923	2345
740	28960	2305
741	28995	2266
742	29033	2227
743	29066	2187
744	29103	2148
745	29144	2109
746	29182	2070
747	29217	2031
748	29254	1991
749	29294	1952
750	29328	1913
751	29365	1874
752	29400	1835
753	29436	1795
754	29470	1756
755	29511	1717
756	29551	1678
757	29589	1639
758	29627	1600
759	29664	1561
760	29702	1522
761	29737	1482
762	29777	1443
763	29812	1404
764	29848	1365
765	29883	1326
766	29921	1287
767	29959	1248
768	29995	1209
769	30034	1170
770	30070	1131
771	30110	1092
772	30145	1052
773	30182	1013
774	30218	974
775	30256	935
776	30292	896
777	30328	857
778	30368	818
779	30405	779
780	30441	740
781	30475	701
782	30512	662
783	30549	623
784	30587	584
785	30623	545
786	30662	506
787	30700	467
788	30735	428
789	30771	389
790	30808	350
791	30844	311
792	30886	272
793	30922	233
794	30960	194
795	31002	155
796	31038	116
797	31072	77
798	31114	38
799	31151	0
